iterations,fitness,time,fevals
0,291.0,1.952066081,1000
10,302.0,3.785255557,2100
20,328.0,5.528870972,3200
30,354.0,7.132886953,4300
40,374.0,8.663014825,5400
50,383.0,10.091490268,6500
60,390.0,11.50406671,7600
70,396.0,12.882795695,8700
80,404.0,14.223538823,9800
90,404.0,15.528591818,10900
100,400.0,16.844218601,12000
110,404.0,18.136262907,13100
120,408.0,19.417812442,14200
130,404.0,20.691932605,15300
140,412.0,21.954871811,16400
150,410.0,23.25140893,17500
160,408.0,24.505129146,18600
170,408.0,25.794425408,19700
180,408.0,27.13437466,20800
190,404.0,28.442794041,21900
200,404.0,29.746380608,23000
210,406.0,31.028364632,24100
220,406.0,32.301368646,25200
230,406.0,33.558903281,26300
240,408.0,34.791412798,27400
250,410.0,36.06656288,28500
260,409.0,37.306907501,29600
270,410.0,38.570639254,30700
280,410.0,39.789742081,31800
290,408.0,41.048536811,32900
300,408.0,42.34531204,34000
310,412.0,43.672695737,35100
320,410.0,44.988635686,36200
330,410.0,46.293088208,37300
340,410.0,47.600987153,38400
350,410.0,48.906955664,39500
360,408.0,50.205030379,40600
370,410.0,51.497451149,41700
380,408.0,52.78796796,42800
390,410.0,54.152356007,43900
400,412.0,55.534622943,45000
410,412.0,56.896351385,46100
420,412.0,58.202157527,47200
430,408.0,59.536378969,48300
440,410.0,60.867907614,49400
450,414.0,62.130183475,50500
460,412.0,63.417881705,51600
470,414.0,64.714625395,52700
480,412.0,66.029500312,53800
490,412.0,67.376150113,54900
500,416.0,68.683022286,56000
510,412.0,69.997679943,57100
520,414.0,71.319905931,58200
530,414.0,72.620918618,59300
540,416.0,73.917275375,60400
550,416.0,75.215130423,61500
560,414.0,76.483519783,62600
570,412.0,77.84917275,63700
580,416.0,79.208997416,64800
590,418.0,80.589427972,65900
600,416.0,81.923957658,67000
610,416.0,83.261954145,68100
620,418.0,84.541817385,69200
630,420.0,85.8053431,70300
640,418.0,87.056886689,71400
650,415.0,88.337767787,72500
660,418.0,89.615529224,73600
670,416.0,90.87908734,74700
680,414.0,92.14926689,75800
690,420.0,93.404721831,76900
700,418.0,94.692772583,78000
710,418.0,96.009713968,79100
720,419.0,97.310942413,80200
730,416.0,98.568952923,81300
740,420.0,99.858850462,82400
750,418.0,101.120264927,83500
760,420.0,102.347532311,84600
770,416.0,103.581964142,85700
780,420.0,104.824181722,86800
790,420.0,106.055180902,87900
800,418.0,107.291676426,89000
810,416.0,108.527009994,90100
820,418.0,109.758695395,91200
830,419.0,110.979848476,92300
840,418.0,112.229568105,93400
850,418.0,113.462677957,94500
860,418.0,114.695991387,95600
870,414.0,115.935417522,96700
880,420.0,117.179266953,97800
890,418.0,118.428608927,98900
900,422.0,119.66484647,100000
910,416.0,120.909085079,101100
920,418.0,122.145870021,102200
930,416.0,123.471023227,103300
940,416.0,124.845571374,104400
950,418.0,126.199711864,105500
960,416.0,127.581804285,106600
970,420.0,128.937673555,107700
980,416.0,130.2307697,108800
990,420.0,131.534305805,109900
1000,416.0,132.837532529,111000
1010,416.0,134.117064785,112100
1020,418.0,135.386805299,113200
1030,420.0,136.647789754,114300
1040,420.0,137.932321358,115400
1050,416.0,139.192470549,116500
1060,416.0,140.466420939,117600
1070,418.0,141.81816065,118700
1080,418.0,143.192164623,119800
1090,418.0,144.543868624,120900
1100,414.0,146.034288696,122000
1110,414.0,147.464743467,123100
1120,416.0,148.889162526,124200
1130,414.0,150.263918888,125300
1140,414.0,151.615697844,126400
1150,416.0,152.943994449,127500
1160,416.0,154.238533821,128600
1170,418.0,155.534072876,129700
1180,416.0,156.818940375,130800
1190,418.0,158.060637235,131900
1200,418.0,159.317211238,133000
1210,412.0,160.590783025,134100
1220,414.0,161.855187523,135200
1230,420.0,163.145210056,136300
1240,416.0,164.421523347,137400
1250,416.0,165.782682671,138500
1260,414.0,167.140004459,139600
1270,416.0,168.496495452,140700
1280,416.0,169.807159896,141800
1290,420.0,171.12745103,142900
1300,418.0,172.461174848,144000
1310,416.0,173.748236493,145100
1320,416.0,175.01938556,146200
1330,420.0,176.272526971,147300
1340,416.0,177.524172201,148400
1350,418.0,178.761958761,149500
1360,418.0,180.026446019,150600
1370,422.0,181.26356435,151700
1380,418.0,182.493527219,152800
1390,420.0,183.722747252,153900
1400,416.0,184.986661203,155000
1410,416.0,186.256572765,156100
1420,424.0,187.545657624,157200
1430,418.0,188.827646334,158300
1440,418.0,190.110785145,159400
1450,422.0,191.389335424,160500
1460,422.0,192.7011299,161600
1470,424.0,194.076351018,162700
1480,422.0,195.622867531,163800
1490,422.0,197.178140402,164900
1500,420.0,198.653846877,166000
1510,420.0,200.105546342,167100
1520,420.0,201.570869782,168200
1530,420.0,202.995294758,169300
1540,420.0,204.411203827,170400
1550,422.0,205.765357908,171500
1560,422.0,207.10981502,172600
1570,420.0,208.438637639,173700
1580,422.0,209.698466272,174800
1590,418.0,210.947095845,175900
1600,420.0,212.208646218,177000
1610,420.0,213.460678486,178100
1620,420.0,214.696053717,179200
1630,424.0,215.939812198,180300
1640,420.0,217.20209193,181400
1650,420.0,218.449786198,182500
1660,418.0,219.701729571,183600
1670,420.0,220.959752738,184700
1680,424.0,222.20809363,185800
1690,416.0,223.468572433,186900
1700,422.0,224.715015708,188000
1710,416.0,225.968673159,189100
1720,420.0,227.215952618,190200
1730,422.0,228.473149494,191300
1740,420.0,229.734679802,192400
1750,420.0,230.977227205,193500
1760,418.0,232.210831739,194600
1770,416.0,233.475750816,195700
1780,422.0,234.717549005,196800
1790,420.0,235.963988235,197900
1800,420.0,237.2023029,199000
1810,422.0,238.439025356,200100
1820,420.0,239.685098044,201200
1830,420.0,240.935285442,202300
1840,420.0,242.172280293,203400
1850,420.0,243.425542138,204500
1860,422.0,244.669010343,205600
1870,420.0,245.916711782,206700
1880,424.0,247.171567525,207800
1890,420.0,248.448634501,208900
1900,420.0,249.800218821,210000
1910,422.0,251.159080738,211100
1920,420.0,252.506358038,212200
1930,420.0,253.784833584,213300
1940,418.0,255.055100088,214400
1950,416.0,256.419143381,215500
1960,422.0,257.954667257,216600
1970,422.0,259.440527625,217700
1980,422.0,260.900030644,218800
1990,422.0,262.33401774,219900
2000,422.0,263.725826743,221000
2010,422.0,265.141944933,222100
2020,420.0,266.512643317,223200
2030,422.0,267.872302335,224300
2040,416.0,269.218035274,225400
2050,420.0,270.519157249,226500
2060,418.0,271.793018887,227600
2070,420.0,273.064768696,228700
2080,418.0,274.34092165,229800
2090,422.0,275.609878435,230900
2100,422.0,276.901891715,232000
2110,422.0,278.256307194,233100
2120,422.0,279.614878725,234200
2130,422.0,280.950026849,235300
2140,418.0,282.246473803,236400
2150,418.0,283.602056767,237500
2160,418.0,284.923872143,238600
2170,418.0,286.193953224,239700
2180,416.0,287.476501814,240800
2190,422.0,288.754261944,241900
2200,418.0,290.040171703,243000
2210,420.0,291.32853003,244100
2220,418.0,292.606671516,245200
2230,420.0,293.863079455,246300
2240,420.0,295.11826372,247400
2250,422.0,296.357390614,248500
2260,416.0,297.610255544,249600
2270,422.0,298.846473924,250700
2280,418.0,300.093644802,251800
2290,420.0,301.358278602,252900
2300,422.0,302.64368672,254000
2310,422.0,303.946538015,255100
2320,426.0,305.234384255,256200
2330,420.0,306.50379442,257300
2340,426.0,307.764432645,258400
2350,420.0,309.027609317,259500
2360,424.0,310.263824241,260600
2370,424.0,311.526638007,261700
2380,420.0,312.783571228,262800
2390,424.0,314.035113679,263900
2400,422.0,315.329421892,265000
2410,424.0,316.608563785,266100
2420,422.0,317.971403765,267200
2430,422.0,319.322663584,268300
2440,424.0,320.694033746,269400
2450,422.0,322.001122333,270500
2460,420.0,323.298544628,271600
2470,424.0,324.629676819,272700
2480,424.0,325.965742222,273800
2490,422.0,327.258410251,274900
2500,422.0,328.593523178,276000
2510,422.0,329.884618104,277100
2520,422.0,331.183265576,278200
2530,424.0,332.459124128,279300
2540,424.0,333.709962784,280400
2550,420.0,334.962647565,281500
2560,420.0,336.199353235,282600
2570,416.0,337.488012586,283700
2580,420.0,338.850717564,284800
2590,422.0,340.184941556,285900
2600,422.0,341.477670987,287000
2610,424.0,342.728328583,288100
2620,422.0,343.997400491,289200
2630,426.0,345.263664597,290300
2640,422.0,346.519263566,291400
2650,420.0,347.749678013,292500
2660,422.0,349.002508149,293600
2670,420.0,350.241136207,294700
2680,418.0,351.499598859,295800
2690,424.0,352.714828602,296900
2700,420.0,353.994479045,298000
2710,416.0,355.326382143,299100
2720,424.0,356.637587165,300200
2730,418.0,357.889915505,301300
2740,424.0,359.147881361,302400
2750,422.0,360.414119196,303500
2760,420.0,361.672470395,304600
2770,424.0,362.939168114,305700
2780,422.0,364.172998406,306800
2790,422.0,365.437493269,307900
2800,414.0,366.699756776,309000
2810,424.0,367.957865369,310100
2820,422.0,369.188411283,311200
2830,426.0,370.468571924,312300
